doc_id	place	date	doc_title	doc_type	doc_text
Cupertino_2020-07-27_Fine-Arts-Commission_Agenda.txt	Cupertino	2020-07-27	Fine-Arts-Commission	Agenda	['arts', 'physical', 'location', 'monday', 'participation', 'help', 'stop', 'spread', 'accordance', 'governor', 'no-29', 'physical', 'location', 'help', 'stop', 'spread', 'members', 'wishing', 'following', 'ways', 'comments', 'monday', 'finearts@cupertino.org', 'comments', 'members', 'posted', 'website', 'comments', 'times', 'finearts@cupertino.org', 'emails', 'display', 'attachments', 'screen', 'discretion', 'shorten', 'comments', 'members', 'share', 'speaking', 'teleconferencing', 'instructions', 'members', 'observe', 'comments', 'follows', 'comments', 'accepted', 'comments', 'matters', 'period', 'click', 'link', 'advance', 'access', 'online', 'arts', 'click', 'link', 'webinar', 'https://cityofcupertino.zoom.us/webinar/register/wn_3oryejriqii-q6yet3xzha', 'phone', 'dial', 'enter', 'webinar', 'id', 'type', 'hand', 'unregistered', 'participants', 'called', 'digits', 'phone', 'h.323', 'sip', 'system', 'h.323', 'west', '162.255.36.11', 'east', 'id', 'sip', 'registering', 'confirmation', 'containing', 'joining', 'webinar', 'following', 'instructions', 'carefully', 'directly', 'download', 'software', 'connect', 'internet', 'browser', 'browser', 'sure', 'current', 'browser', 'chrome', 'microsoft', 'edge', 'safari', 'certain', 'functionality', 'disabled', 'older', 'browsers', 'including', 'internet', 'asked', 'enter', 'followed', 'instructions', 'connect', 'disclosed', 'enter', 'resident', 'similar', 'designation', 'calls', 'click', 'hand', 'speakers', 'notified', 'shortly', 'called', 'called', 'remarks', 'allotted', 'topic', 'compliance', 'americans', 'disabilities', 'attend', 'visually', 'impaired', 'disability', 'needs', 'hours', 'advance', 'arrange', 'addition', 'advance', 'disability', 'agendas', 'writings', 'distributed', 'records', 'alternative', 'format', 'arts', 'recommended', 'matters', 'presentations', 'phishing', 'campaign', 'chief', 'technology', 'officer', 'introduce', 'portion', 'reserved', 'wishing', 'jurisdiction', 'speakers', 'limited', 'cases', 'prohibit', 'making', 'decisions', 'respect', 'old', 'art', 'unexpected', 'places', 'recommended', 'artwork', 'artist', 'mural', 'farm', 'fy', 'recommended', 'fy', 'fac', 'programs', 'fy20', 'b-', 'fac', 'overview.pdf', 'c-', 'fac', 'fy20', '21.pdf', 'fy20', 'emerging', 'distinguished', 'artist', 'award', 'recommended', 'outreach', 'arts', 'artist', 'awards', 'recommended', 'decide', 'theme', 'artist', 'award', 'art', 'unexpected', 'places-', 'proposed', 'location-', 'hwy', 'rd', 'sound', 'recommended', 'timeline', 'steps', 'reports', 'adjournment', 'compliance', 'americans', 'disabilities', 'attend', 'visually', 'impaired', 'disability', 'needs', 'hours', 'advance', 'arrange', 'addition', 'advance', 'disability', 'agendas', 'writings', 'distributed', 'records', 'alternative', 'format', 'writings', 'documents', 'provided', 'majority', 'members', 'publication', 'inspection', 'located', 'torre', 'normal', 'hours', 'advised', 'sent', 'concerning', 'included', 'supplemental', 'material', 'agendized', 'website', 'kept', 'archives', 'admonished', 'personal', 'private', 'constitute', 'waiver', 'privacy', 'rights', 'provided', 'members', 'entitled', 'members', 'concerning', 'described', 'consideration', 'members']
Alameda_2020-03-03_City-Council_Minutes.txt	Alameda	2020-03-03	City-Council	Minutes	['entered', 'mothers', 'fathers', 'children', 'want', 'happen', 'people', 'sympathetic', 'empathetic', 'national', 'news', 'common', 'sense', 'steps', 'help', 'stem', 'gun', 'violence', 'expressed', 'gratitude', 'committed', 'stated', 'liked', 'language', 'related', 'guns', 'stored', 'displayed', 'retail', 'establishments', 'especially', 'retail', 'establishment', 'sells', 'sporting', 'goods', 'regulate', 'sales', 'noted', 'point', 'relates', 'regulation', 'items', 'stated', 'guns', 'represent', 'brute', 'force', 'similar', 'athletic', 'gear', 'firearms', 'regulated', 'displayed', 'sold', 'great', 'steps', 'ashcraft', 'stated', 'councilmembers', 'noted', 'children', 'pediatrician', 'suggested', 'asking', 'guns', 'houses', 'discussed', 'removal', 'husband', 'revolver', 'stated', 'desire', 'kids', 'safe', 'expressed', 'children', 'coming', 'unlocked', 'weapons', 'expressed', 'removing', 'language', 'related', 'camera', 'surveillance', 'directed', 'lot', 'requested', 'return', 'possible', 'options', 'guns', 'sold', 'retail', 'store', 'stated', 'overreach', 'videotape', 'people', 'lot', 'different', 'reasons', 'expressed', 'taking', 'language', 'related', 'video', 'surveillance', 'lots', 'inquired', 'benefit', 'lot', 'surveillance', 'stated', 'surveillance', 'limited', 'firearm', 'retail', 'location', 'ashcraft', 'stated', 'lot', 'shows', 'outside', 'lot', 'people', 'visit', 'bed', 'bath', 'areas', 'deputy', 'stated', 'surveillance', 'additional', 'footage', 'transfers', 'store', 'questioned', 'solution', 'search', 'problem', 'inquired', 'firearms', 'passed', 'outside', 'storefronts', 'chief', 'responded', 'affirmative', 'stated', 'currently', 'multiple', 'security', 'cameras', 'mall', 'ashcraft', 'stated', 'referring', 'sales', 'surveillance', 'elected', 'official', 'want', 'assume', 'people', 'conducing', 'illegal', 'gun', 'transfers', 'expressed', 'mandating', 'surveillance', 'maintained', 'certain', 'stated', 'language', 'reads', 'footage', 'subpoena', 'inquired', 'cities', 'surveillance', 'stated', 'expectation', 'privacy', 'apply', 'sporting', 'goods', 'stores', 'deputy', 'responded', 'requirement', 'mirror', 'surrounding', 'cities', 'including', 'emeryville', 'campbell', 'pleasant']
Mountain-View_2020-02-04_City-Council_Agenda.txt	Mountain-View	2020-02-04	City-Council	Agenda	['mountain', 'koga', 'ellen', 'mcalister', 'lucas', 'mountain', 'performing', 'arts', 'secondstage', 'st.', 'mountain', 'mountain', 'performing', 'arts', 'secondstage', 'st', 'mountain', 'interim', 'natusch', 'joint', 'shoreline', 'regional', 'pledge', 'allegiance', 'items', 'approved', 'audience', 'wishes', 'recommendation(s', 'nonagendized', 'items', 'portion', 'reserved', 'wishing', 'allowed', 'topic', 'appears', 'speaking', 'reduced', 'prohibits', 'acting', 'nonagenda', 'items', 'unfinished', 'proposed', 'priorities', 'issues', 'recommendation(s', 'expanded', 'proposed', 'priorities', 'guide', 'regional', 'federal', 'advocacy', 'outlined', 'nlc', 'federal', 'lcc', 'federal', 'priorities', 'goals', 'month', 'purpose', 'month', 'major', 'goals', 'seek', 'direction', 'modifications', 'fy', 'fy', 'goals', 'month', 'proposed', 'process', 'reports', 'taken', 'raised', 'closed', 'adjournment', 'filing', 'challenge', 'court', 'certain', 'decisions', 'orders', 'evidence', 'exercise', 'discretion', 'begins', 'decision', 'procedure', 'challenge', 'taken', 'court', 'including', 'raising', 'issues', 'raised', 'correspondence', 'delivered', 'requested', 'reconsider', 'decision', 'reports', 'viewed', 'mountain', 'franklin', 'beginning', 'thursday', 'evening', 'floor', 'beginning', 'friday', 'morning', 'meetings', 'materials', 'viewed', 'mountainview.legistar.com', 'writings', 'documents', 'provided', 'majority', 'inspection', 'normal', 'hours', 'chambers', '2nd', 'floor', 'meetings', 'broadcast', 'live', 'comcast', 'channel', 'replayed', 'thursday', 'a.m.', 'sunday', 'addition', 'meetings', 'webcast', 'live', 'archived', 'mountainview.legistar.com', 'items', 'listed', 'interested', 'listed', 'advised', 'reading', 'text', 'ordinances', 'resolutions', 'waived', 'items', 'begin', 'exception', 'americans', 'disabilities', 'notification', 'hours', 'enable', 'reasonable', 'addressing', 'wishing', 'requested', 'fill', 'blue', 'deposit', 'ensure', 'accurately', 'recorded', 'nonagenda', 'items', 'appears', 'reduce', 'speaking', 'objection', 'majority', 'requested', 'advance', 'portion', 'represents', 'attendance', 'cards', 'elect', 'determines', 'extension', 'reduce', 'total', 'planned', 'applicant', 'appellant', 'zone', 'precise', 'quasi', 'judicial', 'appeal', 'rebuttal', 'conclusion', 'twice', 'allotted', 'speaking', 'provided', 'utilizes', 'translator']
San-Jose_2020-02-13_Miscellaneous-Agendas_Agenda.txt	San-Jose	2020-02-13	Miscellaneous-Agendas	Agenda	['sludge', 'facility', 'switchgear', 'm4', 'replacement', 'g3', 'g3a', 'design', 'design', 'bid', 'award', 'outfall', 'bridge', 'instrumentation', 'improvements', 'fire', 'life', 'upgrades', 'advanced', 'facility', 'control', 'replacement', 'filter', 'rehabilitation', 'improvements', 'storm', 'drain', 'system', 'improvements', 'facility', 'wide', 'water', 'systems', 'improvements', 'effluent', 'pump', 'station', 'stormwater', 'channel', 'improvements', 'yard', 'piping', 'road', 'improvements', 'notes', 'estimated', 'beneficial', 'date1', 'feb', 'jul', 'jul', 'sep', 'feb', 'design', 'design', 'design', 'design', 'design', 'feasibility', 'feasibility', 'feasibility', 'feb', 'feasibility', 'beneficial', 'defined', 'sufficiently', 'accordance', 'documents', 'occupied', 'beneficial', 'dates', 'reviewed', 'reviews', 'cip', 'monthly', 'november', 'significant', 'accomplishments', 'biosolids', 'digested', 'sludge', 'facility', 'workshops', 'definition', 'subsurface', 'utilities', 'hazardous', 'materials', 'investigations', 'continued', 'sludge', 'sample', 'collection', 'preparation', 'onsite', 'centrifuge', 'testing', 'thickener', 'facilities', 'upgrade', 'contractor', 'installed', 'interior', 'heavy', 'plastic', 'protective', 'coating', 'internal', 'gas', 'piping', 'digesters', 'pipe', 'rack', 'gas', 'piping', 'digesters', 'sludge', 'screens', 'sludge', 'screen', 'facilities', 'settled', 'sewage', 'pipe', 'rehabilitation', 'november', 'approved', 'award', 'michels', 'pipeline', 'ntp', 'fire', 'life', 'upgrades', 'passed', 'stage', 'gate', 'authorization', 'bid', 'advertise', 'bids', 'storm', 'drain', 'system', 'improvements', 'design', 'consultant', 'aecom', 'completed', 'surveys', 'began', 'integrating', 'survey', 'data', 'hydraulic', 'model', 'results', 'flood', 'risks', 'flood', 'risks', 'design', 'consultant', 'flood', 'risk', 'reduction', 'alternatives', 'liquids', 'advanced', 'facility', 'control', 'replacement', 'contractor', 'overaa', 'overaa', 'completed', 'drain', 'plate', 'installation', 'return', 'activated', 'sludge', 'ras', 'vaults', 'b9', 'b10', 'b11', 'conduit', 'secondary', 'clarifier', 'operational', 'test', 'equipment', 'secondary', 'tanks', 'b1', 'b2', 'b3', 'b4', 'secondary']
South-San-Francisco_2020-01-22_City-Council_Agenda.txt	South-San-Francisco	2020-01-22	City-Council	Agenda	['letter', 'intent', 'baden', 'baden', 'appraisal', 'november', 'approving', 'purchase', 'sale', 'baden', 'developments', 'sale', 'baden', 'authorizing', 'attachments', 'exhibit', 'purchase', 'sale', 'baden', 'final).pdf', 'making', 'findings', 'determining', 'disposition', 'south', 'owned', 'located', 'baden', 'residential', 'core', 'conforms', 'south', 'accordance', 'provisions', '8a', 'education', 'outreach', 'campaign', 'ensure', 'fair', 'accurate', 'count', 'south', 'population', 'boles', 'programs', 'attachments', 'smc', 'hard', 'count', 'block', 'groups', 'audited', 'financial', 'statements', 'including', 'comprehensive', 'financial', 'approving', 'salisbury', 'attachments', 'gf', 'summary', 'summary', 'acknowledging', 'receipt', 'audited', 'financial', 'statements', 'including', 'comprehensive', 'financial', 'approving', 'attachments', 'exhibit', 'items', 'reports', 'closed', 'closed', 'conference', 'real', 'negotiators', 'hotel', 'oyster', 'point', 'apn', 'negotiator', 'lucero', 'greenwood', 'selander', 'negotiating', 'parties', 'south', 'ensemble', 'investments', 'negotiation', 'price', 'terms', 'disposition', 'closed', 'conference', 'real', 'negotiators', 'properties', 'gardens', 'apns', 'greenridge', 'developments', 'apn', 'negotiators', 'talavera', 'selander', 'negotiating', 'parties', 'midpen', 'corporation', 'negotiation', 'price', 'terms']
Santa-Clara_2020-07-07_Council-And-Authorities-Concurrent-Meeting_Agenda.txt	Santa-Clara	2020-07-07	Council-And-Authorities-Concurrent-Meeting	Agenda	['authorities', 'provisions', 'governor', 'issued', 'prevent', 'spread', 'implemented', 'methods', 'https://santaclaraca.zoom.us/j/99706759306', 'id', 'publiccomment@santaclaraca.gov', 'meetings', 'santaclaraca.gov', 'television', 'comcast', 'cable', 'channel', 'at&t', 'verse', 'channel', 'individuals', 'access', 'cafeteria', 'set', 'accommodate', 'people', 'given', 'location', 'set', 'line', 'house', 'task', 'force', 'notes', 'people', 'gatherings', 'councilmembers', 'participating', 'limited', 'closed', '6/30/2020', 'authorities', 'conference', 'counsel', 'anticipated', 'litigation', 'cc', 'gov.', 'exposure', 'litigation', 'potential', 'cases', 'facts', 'circumstances', 'potential', 'defendant', 'letter', 'firm', 'representing', 'related', 'dated', 'force', 'majeure', 'dda', 'comments', 'closed', 'item(s', 'beginning', 'closed', 'closed', 'sessions', 'closed', 'conference', 'reports', 'taken', 'closed', 'matters', 'continuances', 'exceptions', 'verbal', 'pandemic', 'enhance', 'engagement', 'pandemic', 'items', 'listed', 'considered', 'routine', 'separate', 'items', 'requested', 'requested', 'removed', 'considered', 'items', 'pulled', 'bills', 'claims', 'cc', 'sa', 'period', '30th', 'enhance', 'engagement', 'bills', 'claims', '12th', '6/30/2020', 'authorities', 'mitigated', 'negative', 'declaration', 'mitigation', 'monitoring', 'reporting', 'south', 'loop', 'construct', 'electrical', 'transmission', 'reconfigure', 'lines', 'mathew', 'la', 'related', 'deliver', 'enhance', 'high', 'quality', 'efficient', 'infrastructure', 'adopting', 'mitigated', 'negative', 'declaration', 'mitigation', 'monitoring', 'reporting', 'south', 'loop', 'reconfigure', 'determination', 'recorder', 'clearinghouse', 'fy', 'electric', 'utility', 'capital', 'transmission', 'system', 'reinforcements', 'capital', 'improvement', 'reduce', 'unrestricted', 'ending', 'balance', 'corvin', 'drive', 'promote', 'enhance', 'economic', 'minor', 'modifications', 'necessary', 'recordation', 'recordation', 'subdivides', 'lots', 'located', 'corvin', 'drive', 'apn', '6/30/2020', 'authorities', 'master', 'agreements', 'stantec', 'consulting', 'bellecci', 'associates', 'underground', 'electrical', 'distribution', 'system', 'design', 'deliver', 'enhance', 'high', 'quality', 'efficient', 'infrastructure', 'master', 'agreements', 'stantec', 'consulting', 'bellecci', 'associates', 'underground', 'electrical']
San-Francisco_2020-08-26_Budget-And-Appropriations-Committee_Minutes.txt	San-Francisco	2020-08-26	Budget-And-Appropriations-Committee	Minutes	['nadel', 'claiborne', 'carissa', 'diaz', 'christian', 'simone', 'manganelli', 'natasha', 'dedric', 'shaw', 'kai', 'chin', 'lyon', 'becky', 'hamm', 'causa', 'justa', 'cause', 'emma', 'stephanie', 'sean', 'titus', 'nguyen', 'danielson', 'marianne', 'wellington', 'asian', 'caucus', 'marina', 'marchan', 'sophia', 'branwyn', 'deedee', 'markman', 'colleen', 'riveca', 'maléne', 'ahern', 'sami', 'spoke', 'concerns', 'relating', 'continued', 'heard', 'speakers', 'ebony', 'salazar', 'marisa', 'tibbs', 'tina', 'glowacki', 'emmitt', 'house', 'hospitality', 'house', 'sara', 'lund', 'eliana', 'rubin', 'national', 'lawyers', 'guild', 'karl', 'kramer', 'living', 'wage', 'coalition', 'food', 'security', 'coalition', 'naomi', 'maisell', 'la', 'cocina', 'gabriella', 'guellia', 'barber', 'crossing', 'faith', 'alton', 'clair', 'hopkins', 'garcia', 'gai', 'yong', 'shwan', 'feh', 'kao', 'yan', 'yoo', 'sro', 'families', 'united', 'collaborative', 'children', 'evelyn', 'congregation', 'israel', 'marvin', 'benz', 'majik', 'altman', 'tina', 'solomon', 'bertrang', 'benefit', 'lance', 'bartel', 'central', 'sro', 'collaborative', 'seagraves', 'central', 'sro', 'collaborative', 'hunter', 'franks', 'benefit', 'seamus', 'mccullagh', 'tina', 'nguyen', 'luz', 'torre', 'parent', 'bernadette', 'sy', 'filipino', 'american', 'lane', 'ifpte', 'lamar', 'asic', 'fabian', 'fernandez', 'chinatown', 'buckman', 'traun', 'children', 'pias', 'ifpte', 'ligia', 'montano', 'senior', 'disability', 'gallagher', 'atmonson', 'defense', 'collaborative', 'becky', 'elanor', 'aspen', 'dominguez', 'kung', 'letterman', 'leticia', 'arce', 'moses', 'causa', 'justa', 'cause', 'angelica', 'christian', 'connie', 'marybeth', 'salem', 'nas', 'reya', 'martinez', 'luana', 'broussel', 'krista', 'hartlock', 'eberman', 'hijavi', 'haven', 'holly', 'sophie', 'lando', 'eunice', 'theresa', 'hospitality', 'house', 'colton', 'arthur', 'marcello', 'tramecia', 'garner', 'swords', 'elia', 'fernandez', 'sherry', 'yolanda', 'marquez', 'laurel', 'philips', 'shawnee', 'lennon', 'najia', 'paz']
Cupertino_2020-11-05_Parks-And-Recreation-Commission_Agenda.txt	Cupertino	2020-11-05	Parks-And-Recreation-Commission	Agenda	['physical', 'location', 'thursday', 'november', 'televised', 'participation', 'help', 'stop', 'spread', 'accordance', 'governor', 'no-29', 'physical', 'location', 'help', 'stop', 'spread', 'members', 'wishing', 'observe', 'following', 'ways', 'tune', 'comcast', 'channel', 'at&t', 'verse', 'channel', 'tv', 'streamed', 'live', 'online', 'members', 'wishing', 'following', 'ways', 'comments', 'thursday', 'november', '5th', 'parksandrecreationcommission@cupertino.org', 'comments', 'members', 'posted', 'website', 'comments', 'times', 'emails', 'display', 'attachments', 'screen', 'discretion', 'shorten', 'comments', 'members', 'share', 'speaking', 'teleconferencing', 'instructions', 'members', 'observe', 'comments', 'follows', 'november', 'comments', 'accepted', 'comments', 'matters', 'period', 'click', 'link', 'advance', 'access', 'online', 'click', 'link', 'webinar', 'https://cityofcupertino.zoom.us/webinar/register/wn_nybs41mgsg2euqbw5lh6mw', 'phone', 'dial', 'enter', 'webinar', 'id', 'type', 'hand', 'unregistered', 'participants', 'called', 'digits', 'phone', 'h.323', 'sip', 'system', 'h.323', 'west', '162.255.36.11', 'east', 'amsterdam', 'netherlands', 'germany', '103.122.166.55', 'australia', '69.174.57.160', 'canada', 'id', 'sip', 'registering', 'confirmation', 'containing', 'joining', 'webinar', 'following', 'instructions', 'carefully', 'directly', 'download', 'software', 'connect', 'internet', 'browser', 'browser', 'sure', 'current', 'browser', 'chrome', 'microsoft', 'edge', 'safari', 'certain', 'functionality', 'disabled', 'older', 'browsers', 'including', 'internet', 'asked', 'enter', 'followed', 'instructions', 'connect', 'disclosed', 'enter', 'resident', 'similar', 'designation', 'calls', 'click', 'hand', 'speakers', 'notified', 'shortly', 'called', 'november', 'called', 'remarks', 'allotted', 'topic', 'compliance', 'americans', 'disabilities', 'attend', 'visually', 'impaired', 'disability', 'needs', 'hours', 'advance', 'arrange', 'addition', 'advance', 'disability', 'agendas', 'writings', 'distributed', 'records', 'alternative', 'format', 'pledge', 'allegiance', 'matters', 'presentations', 'foundation', 'programs', 'recommended', 'foundation', 'programming', 'recommended', 'postponements', 'evaluation', 'criteria', 'process', 'recommended', 'process', 'criteria', 'evaluations', 'portion', 'reserved', 'wishing', 'jurisdiction', 'speakers']
San-Francisco_2020-07-14_Board-Of-Supervisors_Agenda.txt	San-Francisco	2020-07-14	Board-Of-Supervisors	Agenda	['sitting', 'renewal', 'based', 'improvement', 'known', 'benefit', 'improvement', 'streets', 'highways', 'et', 'seq', 'regulations', 'article', 'scheduled', 'heard', 'filed', 'adjourn', 'establish', 'renew', 'expand', 'benefit', 'establish', 'renew', 'expand', 'based', 'improvement', 'known', 'benefit', 'ordering', 'levy', 'collection', 'assessments', 'located', 'years', 'commencing', 'fy2020', 'conditions', 'specified', 'making', 'findings', 'sitting', 'scheduled', 'approved', 'taken', 'id', 'obtain', 'additional', 'elections', 'benefit', 'live', 'stream', 'ballot', 'processing', 'visit', 'website', 'https://sfelections.sfgov.org/article/department-elections-will-canvass-two-community-be', 'nefit', 'elections', 'july-14', 'renewal', 'expansion', 'fisherman', 'wharf', 'landside', 'benefit', 'sitting', 'renewal', 'based', 'improvement', 'known', 'fisherman', 'wharf', 'landside', 'benefit', 'improvement', 'streets', 'highways', 'et', 'seq', 'regulations', 'article', 'scheduled', 'heard', 'filed', 'adjourn', 'establish', 'renew', 'expand', 'fisherman', 'wharf', 'landside', 'benefit', 'establish', 'renew', 'expand', 'based', 'improvement', 'known', 'fisherman', 'wharf', 'landside', 'benefit', 'ordering', 'levy', 'collection', 'assessments', 'located', 'years', 'commencing', 'fy2020', 'conditions', 'specified', 'making', 'findings', 'reports', 'reports', 'committees', 'recommending', 'urgent', 'measures', 'following', 'considered', 'monday', 'intends', 'send', 'following', 'willow', 'buchanan', 'laguna', 'earl', 'gage', 'jr.', 'renaming', 'willow', 'buchanan', 'laguna', 'earl', 'gage', 'jr.', 'honor', 'earl', 'gage', 'jr.', 'legacy', 'firefighting', 'following', 'items', 'considered', 'thursday', 'monday', 'a.m.', 'intends', 'send', 'following', 'items', 'reports', 'provisions', 'days', 'intervene', 'appearance', 'proposed', 'referral', 'submission', 'electorate', 'accordance', 'therewith', 'consideration', 'following', 'proposed', 'amendments', 'appropriately', 'continued', 'week', 'adjustment', 'baseline', 'funding', 'future', 'adjustments', 'baseline', 'funding', 'following', 'mandated', 'funds', 'account', 'certain', 'changes', 'revenue', 'resulting', 'approved', 'taxes', 'november', 'ballot', 'space', 'children', 'youth', 'preservation', 'trust', 'education', 'enrichment', 'dignity']
San-Mateo-County_2020-03-24_Board-Of-Supervisors_Agenda.txt	San-Mateo-County	2020-03-24	Board-Of-Supervisors	Agenda	['threat', 'facilities', 'consultation', 'meetings', 'seen', 'fridays', 'saturdays', 'peninsula', 'tv', 'channel', 'alto', 'cable', 'viewers', 'meetings', 'saturdays', 'channel', 'check', 'programming', 'schedules', 'additional', 'air', 'times', 'air', 'dates', 'communities', 'peninsula', 'tv', 'records', 'inspection', 'records', 'distributed', 'hours', 'inspection', 'distributed', 'majority', 'designated', 'located', 'redwood', 'purpose', 'making', 'records', 'inspection', 'documents', 'upcoming', 'meetings', 'management', 'website', 'https://sanmateocounty.legistar.com/calendar.aspx', 'https://library.municode.com/ca/san_mateo_county/codes/code_of_ordinances']
Alameda_2020-02-18_City-Council_Minutes.txt	Alameda	2020-02-18	City-Council	Minutes	['enforcement', 'issues', 'regime', 'oriented', 'suddenly', 'created', 'data', 'capacity', 'deal', 'problem', 'properties', 'questions', 'increasing', 'capacity', 'overboard', 'looking', 'problems', 'white', 'inquired', 'coming', 'noise', 'responded', 'affirmative', 'stated', 'needed', 'amendments', 'return', 'introduction', 'amending', 'amending', 'citations', 'chapter', 'concerning', 'enforcement', 'citations', 'introduced', 'gave', 'brief', 'moved', 'introduction', 'white', 'seconded', 'white', 'stated', 'appreciates', 'advanced', 'deposit', 'hardship', 'waiver', 'fined', 'inquired', 'hardship', 'provisions', 'citation', 'issued', 'compounding', 'stated', 'advance', 'deposit', 'waiver', 'allows', 'low', 'income', 'seek', 'waiver', 'having', 'deposit', 'fine', 'files', 'appeal', 'accrues', 'waiver', 'response', 'white', 'inquiry', 'stated', 'late', 'fees', 'accrue', 'long', 'period', 'nonpayment', 'white', 'discussed', 'ticket', 'nonpayment', 'stated', 'like', 'tonight', 'inquired', 'brought', 'stated', 'direction', 'white', 'inquired', 'amended', 'direction', 'responded', 'affirmative', 'ashcraft', 'stated', 'direction', 'sufficient', 'direction', 'carried', 'unanimous', 'voice', 'introduction', 'amending', 'adding', 'establish', 'procedures', 'expediting', 'processing', 'electric', 'vehicle', 'charging', 'stations', 'introduced', 'gave', 'brief', 'moved', 'introduction', 'seconded', 'carried', 'unanimous', 'voice', 'introduction', 'amending', 'amending', 'article', 'uniform', 'codes', 'relating', 'technical', 'codes', 'chapter', 'xiii', 'edition', 'edition', 'residential', 'edition', 'historical', 'edition', 'electrical', 'edition', 'plumbing', 'edition', 'mechanical', 'edition', 'energy', 'edition', 'green', 'standards', 'amending', '15-', 'chapter', 'xv', 'fire', 'prevention', 'edition', 'fire', 'amendments', 'introduced', 'official', 'gave', 'brief', 'moved', 'introduction', 'white', 'seconded', 'inquired', 'green', 'includes', 'movement', 'buying', 'clean', 'materials', 'official', 'responded', 'green', 'said', 'carpet', 'glues', 'debris', 'stated', 'improves', 'years', 'carried', 'unanimous', 'voice', 'officer', 'gave', 'brief', 'stated', 'inadequate', 'urged', 'pedestrians', 'bicyclists', 'expressed']
Hercules_2020-06-15_Planning-Commission_Agenda.txt	Hercules	2020-06-15	Planning-Commission	Agenda	['monday', 'canceled', 'chambers', 'irina', 'galieva', 'hector', 'canceled', 'monday', 'hercules', 'civic', 'drive', 'hercules', 'agendas', 'posted', 'accordance', '54954.2(a', 'members', 'electronic', 'agendas', 'reports', 'accessing', 'website', 'www.ci.hercules.ca.us', 'clicking', 'interested', 'homepage', 'agendas', 'reports', 'obtained', 'contacting', 'posted']
San-Jose_2020-02-04_City-Council_Agenda.txt	San-Jose	2020-02-04	City-Council	Agenda	['reed', 'surplus', 'designation', 'purchase', 'option', 'habitat', 'humanity', 'determining', 'owned', '0.24-acre', 'located', 'southeast', 'corner', 'intersection', 'east', 'reed', 'south', 'fourth', 'needed', 'adaptable', 'purposes', 'surplus', 'needs', 'authorizing', 'eighteen', 'month', 'option', 'purchase', 'habitat', 'humanity', 'east', 'bay', 'silicon', 'valley', 'portion', 'approx', 'sq', 'east', 'reed', 'south', 'fourth', 'determination', 'garden', 'gate', 'tower', 'supplemental', 'economic', 'separate', 'considered', 'routine', 'requests', 'particular', 'removed', 'considered', 'separately', 'items', 'end', 'forum', 'members', 'invited', 'appear', 'today', 'jurisdiction', 'adjournment', 'meetings', 'chambers', 'rooms', 'intended', 'promote', 'meetings', 'welcome', 'debate', 'issues', 'discussed', 'committees', 'boards', 'atmosphere', 'fairness', 'courtesy', 'respect', 'differing', 'points', 'audience', 'refrain', 'behavior', 'disrupt', 'making', 'noises', 'clapping', 'shouting', 'booing', 'hissing', 'engaging', 'activity', 'manner', 'disturbs', 'disrupts', 'impedes', 'orderly', 'audience', 'refrain', 'provoking', 'participating', 'type', 'disturbance', 'involving', 'unwelcome', 'physical', 'audience', 'refrain', 'cellular', 'phones', 'pagers', 'attire', 'including', 'shoes', 'shirts', 'required', 'chambers', 'rooms', 'times', 'audience', 'feet', 'seats', 'food', 'drink', 'bottled', 'water', 'chewing', 'gum', 'allowed', 'chambers', 'rooms', 'pre', 'approved', 'entering', 'chambers', 'rooms', 'including', 'bags', 'purses', 'briefcases', 'similar', 'belongings', 'search', 'weapons', 'dangerous', 'materials', 'objects', 'symbolic', 'material', 'objects', 'symbolic', 'materials', 'banners', 'allowed', 'chambers', 'rooms', 'following', 'restrictions', 'objects', 'larger', 'feet', 'feet', 'sticks', 'posts', 'poles', 'items', 'attached', 'symbolic', 'materials', 'items', 'create', 'maintenance', 'problem', 'fire', 'hazard', 'objects', 'symbolic', 'materials', 'remain', 'seated', 'displaying', 'items', 'shoulder', 'level', 'obstruct', 'passage', 'attendees', 'disturb', 'objects', 'deemed', 'threat', 'facility', 'infrastructure', 'allowed', 'authorized', 'items', 'individuals', 'chambers']
